event_id,task_id,agent_id,action_type,tool_id,decision_id,policy_result,timestamp,reason,evidence
audit_000649,task_00371,security_agent,tool_permission_evaluation,,,deny,2026-01-01 00:10:48,prompt_injection_block,tool policy engine
audit_000650,task_00372,executive_agent,tool_permission_evaluation,generate_executive_briefing,,allow,2026-01-01 00:10:49,least_privilege_and_approval_policy,tool policy engine
audit_000651,task_00372,executive_agent,tool_permission_evaluation,summarize_cross_domain_risk,,allow,2026-01-01 00:10:50,least_privilege_and_approval_policy,tool policy engine
audit_000652,task_00373,finance_agent,tool_permission_evaluation,query_revenue_anomalies,,require_approval,2026-01-01 00:10:51,least_privilege_and_approval_policy,tool policy engine
audit_000653,task_00373,finance_agent,tool_permission_evaluation,calculate_margin_impact,,require_approval,2026-01-01 00:10:52,least_privilege_and_approval_policy,tool policy engine
audit_000654,task_00374,fraud_agent,tool_permission_evaluation,score_transaction_risk,,allow,2026-01-01 00:10:53,least_privilege_and_approval_policy,tool policy engine
audit_000655,task_00374,fraud_agent,tool_permission_evaluation,check_identity_graph,,allow,2026-01-01 00:10:54,least_privilege_and_approval_policy,tool policy engine
audit_000656,task_00375,support_agent,tool_permission_evaluation,summarize_support_case,,allow,2026-01-01 00:10:55,least_privilege_and_approval_policy,tool policy engine
audit_000657,task_00375,support_agent,tool_permission_evaluation,recommend_refund,,allow,2026-01-01 00:10:56,least_privilege_and_approval_policy,tool policy engine
audit_000658,task_00376,supply_chain_agent,tool_permission_evaluation,check_inventory_risk,,allow,2026-01-01 00:10:57,least_privilege_and_approval_policy,tool policy engine
audit_000659,task_00376,supply_chain_agent,tool_permission_evaluation,simulate_reroute,,allow,2026-01-01 00:10:58,least_privilege_and_approval_policy,tool policy engine
audit_000660,task_00377,healthcare_ops_agent,tool_permission_evaluation,validate_claim_documents,,require_approval,2026-01-01 00:10:59,least_privilege_and_approval_policy,tool policy engine
audit_000661,task_00377,healthcare_ops_agent,tool_permission_evaluation,check_policy_eligibility,,require_approval,2026-01-01 00:11:00,least_privilege_and_approval_policy,tool policy engine
audit_000662,task_00378,data_quality_agent,tool_permission_evaluation,,,deny,2026-01-01 00:11:01,least_privilege_and_approval_policy,tool policy engine
audit_000663,task_00379,reliability_agent,tool_permission_evaluation,,,deny,2026-01-01 00:11:02,least_privilege_and_approval_policy,tool policy engine
audit_000664,task_00380,rag_agent,tool_permission_evaluation,retrieve_documents,,allow,2026-01-01 00:11:03,least_privilege_and_approval_policy,tool policy engine
audit_000665,task_00380,rag_agent,tool_permission_evaluation,validate_citations,,allow,2026-01-01 00:11:04,least_privilege_and_approval_policy,tool policy engine
audit_000666,task_00381,metrics_agent,tool_permission_evaluation,check_metric_definition,,allow,2026-01-01 00:11:05,least_privilege_and_approval_policy,tool policy engine
audit_000667,task_00381,metrics_agent,tool_permission_evaluation,compare_metric_versions,,allow,2026-01-01 00:11:06,least_privilege_and_approval_policy,tool policy engine
audit_000668,task_00382,governance_agent,tool_permission_evaluation,check_access_policy,,allow,2026-01-01 00:11:07,least_privilege_and_approval_policy,tool policy engine
audit_000669,task_00382,governance_agent,tool_permission_evaluation,detect_prompt_injection,,allow,2026-01-01 00:11:08,least_privilege_and_approval_policy,tool policy engine
audit_000670,task_00383,security_agent,tool_permission_evaluation,,,deny,2026-01-01 00:11:09,prompt_injection_block,tool policy engine
audit_000671,task_00384,executive_agent,tool_permission_evaluation,generate_executive_briefing,,allow,2026-01-01 00:11:10,least_privilege_and_approval_policy,tool policy engine
audit_000672,task_00384,executive_agent,tool_permission_evaluation,summarize_cross_domain_risk,,allow,2026-01-01 00:11:11,least_privilege_and_approval_policy,tool policy engine
audit_000673,task_00385,finance_agent,tool_permission_evaluation,query_revenue_anomalies,,allow,2026-01-01 00:11:12,least_privilege_and_approval_policy,tool policy engine
audit_000674,task_00385,finance_agent,tool_permission_evaluation,calculate_margin_impact,,allow,2026-01-01 00:11:13,least_privilege_and_approval_policy,tool policy engine
audit_000675,task_00386,fraud_agent,tool_permission_evaluation,score_transaction_risk,,require_approval,2026-01-01 00:11:14,least_privilege_and_approval_policy,tool policy engine
audit_000676,task_00386,fraud_agent,tool_permission_evaluation,check_identity_graph,,require_approval,2026-01-01 00:11:15,least_privilege_and_approval_policy,tool policy engine
audit_000677,task_00387,support_agent,tool_permission_evaluation,summarize_support_case,,allow,2026-01-01 00:11:16,least_privilege_and_approval_policy,tool policy engine
audit_000678,task_00387,support_agent,tool_permission_evaluation,recommend_refund,,allow,2026-01-01 00:11:17,least_privilege_and_approval_policy,tool policy engine
audit_000679,task_00388,supply_chain_agent,tool_permission_evaluation,check_inventory_risk,,allow,2026-01-01 00:11:18,least_privilege_and_approval_policy,tool policy engine
audit_000680,task_00388,supply_chain_agent,tool_permission_evaluation,simulate_reroute,,allow,2026-01-01 00:11:19,least_privilege_and_approval_policy,tool policy engine
audit_000681,task_00389,healthcare_ops_agent,tool_permission_evaluation,validate_claim_documents,,require_approval,2026-01-01 00:11:20,least_privilege_and_approval_policy,tool policy engine
audit_000682,task_00389,healthcare_ops_agent,tool_permission_evaluation,check_policy_eligibility,,require_approval,2026-01-01 00:11:21,least_privilege_and_approval_policy,tool policy engine
audit_000683,task_00390,data_quality_agent,tool_permission_evaluation,,,deny,2026-01-01 00:11:22,least_privilege_and_approval_policy,tool policy engine
audit_000684,task_00391,reliability_agent,tool_permission_evaluation,,,deny,2026-01-01 00:11:23,least_privilege_and_approval_policy,tool policy engine
audit_000685,task_00392,rag_agent,tool_permission_evaluation,retrieve_documents,,require_approval,2026-01-01 00:11:24,least_privilege_and_approval_policy,tool policy engine
audit_000686,task_00392,rag_agent,tool_permission_evaluation,validate_citations,,require_approval,2026-01-01 00:11:25,least_privilege_and_approval_policy,tool policy engine
audit_000687,task_00393,metrics_agent,tool_permission_evaluation,check_metric_definition,,allow,2026-01-01 00:11:26,least_privilege_and_approval_policy,tool policy engine
audit_000688,task_00393,metrics_agent,tool_permission_evaluation,compare_metric_versions,,allow,2026-01-01 00:11:27,least_privilege_and_approval_policy,tool policy engine
audit_000689,task_00394,governance_agent,tool_permission_evaluation,check_access_policy,,allow,2026-01-01 00:11:28,least_privilege_and_approval_policy,tool policy engine
audit_000690,task_00394,governance_agent,tool_permission_evaluation,detect_prompt_injection,,allow,2026-01-01 00:11:29,least_privilege_and_approval_policy,tool policy engine
audit_000691,task_00395,security_agent,tool_permission_evaluation,,,deny,2026-01-01 00:11:30,prompt_injection_block,tool policy engine
audit_000692,task_00396,executive_agent,tool_permission_evaluation,generate_executive_briefing,,allow,2026-01-01 00:11:31,least_privilege_and_approval_policy,tool policy engine
audit_000693,task_00396,executive_agent,tool_permission_evaluation,summarize_cross_domain_risk,,allow,2026-01-01 00:11:32,least_privilege_and_approval_policy,tool policy engine
audit_000694,task_00397,finance_agent,tool_permission_evaluation,query_revenue_anomalies,,require_approval,2026-01-01 00:11:33,least_privilege_and_approval_policy,tool policy engine
audit_000695,task_00397,finance_agent,tool_permission_evaluation,calculate_margin_impact,,require_approval,2026-01-01 00:11:34,least_privilege_and_approval_policy,tool policy engine
audit_000696,task_00398,fraud_agent,tool_permission_evaluation,score_transaction_risk,,allow,2026-01-01 00:11:35,least_privilege_and_approval_policy,tool policy engine
audit_000697,task_00398,fraud_agent,tool_permission_evaluation,check_identity_graph,,allow,2026-01-01 00:11:36,least_privilege_and_approval_policy,tool policy engine
audit_000698,task_00399,support_agent,tool_permission_evaluation,summarize_support_case,,require_approval,2026-01-01 00:11:37,least_privilege_and_approval_policy,tool policy engine
audit_000699,task_00399,support_agent,tool_permission_evaluation,recommend_refund,,require_approval,2026-01-01 00:11:38,least_privilege_and_approval_policy,tool policy engine
audit_000700,task_00400,supply_chain_agent,tool_permission_evaluation,check_inventory_risk,,require_approval,2026-01-01 00:11:39,least_privilege_and_approval_policy,tool policy engine
audit_000701,task_00400,supply_chain_agent,tool_permission_evaluation,simulate_reroute,,require_approval,2026-01-01 00:11:40,least_privilege_and_approval_policy,tool policy engine
audit_000702,task_00401,healthcare_ops_agent,tool_permission_evaluation,validate_claim_documents,,require_approval,2026-01-01 00:11:41,least_privilege_and_approval_policy,tool policy engine
audit_000703,task_00401,healthcare_ops_agent,tool_permission_evaluation,check_policy_eligibility,,require_approval,2026-01-01 00:11:42,least_privilege_and_approval_policy,tool policy engine
audit_000704,task_00402,data_quality_agent,tool_permission_evaluation,,,deny,2026-01-01 00:11:43,least_privilege_and_approval_policy,tool policy engine
audit_000705,task_00403,reliability_agent,tool_permission_evaluation,,,deny,2026-01-01 00:11:44,least_privilege_and_approval_policy,tool policy engine
audit_000706,task_00404,rag_agent,tool_permission_evaluation,retrieve_documents,,allow,2026-01-01 00:11:45,least_privilege_and_approval_policy,tool policy engine
audit_000707,task_00404,rag_agent,tool_permission_evaluation,validate_citations,,allow,2026-01-01 00:11:46,least_privilege_and_approval_policy,tool policy engine
audit_000708,task_00405,metrics_agent,tool_permission_evaluation,check_metric_definition,,require_approval,2026-01-01 00:11:47,least_privilege_and_approval_policy,tool policy engine
audit_000709,task_00405,metrics_agent,tool_permission_evaluation,compare_metric_versions,,require_approval,2026-01-01 00:11:48,least_privilege_and_approval_policy,tool policy engine
audit_000710,task_00406,governance_agent,tool_permission_evaluation,check_access_policy,,require_approval,2026-01-01 00:11:49,least_privilege_and_approval_policy,tool policy engine
audit_000711,task_00406,governance_agent,tool_permission_evaluation,detect_prompt_injection,,require_approval,2026-01-01 00:11:50,least_privilege_and_approval_policy,tool policy engine
audit_000712,task_00407,security_agent,tool_permission_evaluation,,,deny,2026-01-01 00:11:51,prompt_injection_block,tool policy engine
audit_000713,task_00408,executive_agent,tool_permission_evaluation,generate_executive_briefing,,allow,2026-01-01 00:11:52,least_privilege_and_approval_policy,tool policy engine
audit_000714,task_00408,executive_agent,tool_permission_evaluation,summarize_cross_domain_risk,,allow,2026-01-01 00:11:53,least_privilege_and_approval_policy,tool policy engine
audit_000715,task_00409,finance_agent,tool_permission_evaluation,query_revenue_anomalies,,require_approval,2026-01-01 00:11:54,least_privilege_and_approval_policy,tool policy engine
audit_000716,task_00409,finance_agent,tool_permission_evaluation,calculate_margin_impact,,require_approval,2026-01-01 00:11:55,least_privilege_and_approval_policy,tool policy engine
audit_000717,task_00410,fraud_agent,tool_permission_evaluation,score_transaction_risk,,require_approval,2026-01-01 00:11:56,least_privilege_and_approval_policy,tool policy engine
audit_000718,task_00410,fraud_agent,tool_permission_evaluation,check_identity_graph,,require_approval,2026-01-01 00:11:57,least_privilege_and_approval_policy,tool policy engine
audit_000719,task_00411,support_agent,tool_permission_evaluation,summarize_support_case,,allow,2026-01-01 00:11:58,least_privilege_and_approval_policy,tool policy engine
audit_000720,task_00411,support_agent,tool_permission_evaluation,recommend_refund,,allow,2026-01-01 00:11:59,least_privilege_and_approval_policy,tool policy engine
audit_000721,task_00412,supply_chain_agent,tool_permission_evaluation,check_inventory_risk,,require_approval,2026-01-01 00:12:00,least_privilege_and_approval_policy,tool policy engine
audit_000722,task_00412,supply_chain_agent,tool_permission_evaluation,simulate_reroute,,require_approval,2026-01-01 00:12:01,least_privilege_and_approval_policy,tool policy engine
audit_000723,task_00413,healthcare_ops_agent,tool_permission_evaluation,validate_claim_documents,,require_approval,2026-01-01 00:12:02,least_privilege_and_approval_policy,tool policy engine
audit_000724,task_00413,healthcare_ops_agent,tool_permission_evaluation,check_policy_eligibility,,require_approval,2026-01-01 00:12:03,least_privilege_and_approval_policy,tool policy engine
audit_000725,task_00414,data_quality_agent,tool_permission_evaluation,,,deny,2026-01-01 00:12:04,least_privilege_and_approval_policy,tool policy engine
audit_000726,task_00415,reliability_agent,tool_permission_evaluation,,,deny,2026-01-01 00:12:05,least_privilege_and_approval_policy,tool policy engine
